Synthetic,"This flight is SYNTHETIC — numbers Debrief made up to demonstrate what it can read. It is not a recording of anything, nothing here was flown, and no figure from it means anything about a real rocket."
155.85,1714.6,-24.6,1.00
155.90,1713.4,-24.6,1.00
155.95,1712.1,-24.6,1.00
156.00,1710.9,-24.6,1.00
156.05,1709.7,-24.6,1.00
156.10,1708.4,-24.6,1.00
156.15,1707.2,-24.6,1.00
156.20,1706.0,-24.6,1.00
156.25,1704.8,-24.6,1.00
156.30,1703.5,-24.6,1.00
156.35,1702.3,-24.6,1.00
156.40,1701.0,-24.6,1.00
156.45,1699.8,-24.6,1.00
156.50,1698.6,-24.6,1.00
156.55,1697.4,-24.6,1.00
156.60,1696.1,-24.6,1.00
156.65,1694.9,-24.6,1.00
156.70,1693.7,-24.6,1.00
156.75,1692.5,-24.6,1.00
156.80,1691.2,-24.6,1.00
156.85,1690.0,-24.6,1.00
156.90,1688.7,-24.6,1.00
156.95,1687.5,-24.6,1.00
157.00,1686.3,-24.6,1.00
157.05,1685.1,-24.6,1.00
157.10,1683.8,-24.6,1.00
157.15,1682.6,-24.6,1.00
157.20,1681.4,-24.6,1.00
157.25,1680.2,-24.6,1.00
157.30,1678.9,-24.6,1.00
157.35,1677.7,-24.6,1.00
157.40,1676.4,-24.6,1.00
157.45,1675.2,-24.6,1.00
157.50,1674.0,-24.6,1.00
157.55,1672.8,-24.6,1.00
157.60,1671.5,-24.6,1.00
157.65,1670.3,-24.6,1.00
157.70,1669.1,-24.6,1.00
157.75,1667.8,-24.6,1.00
157.80,1666.6,-24.6,1.00
157.85,1665.4,-24.6,1.00
157.90,1664.1,-24.6,1.00
157.95,1662.9,-24.6,1.00
158.00,1661.7,-24.6,1.00
158.05,1660.5,-24.6,1.00
158.10,1659.2,-24.6,1.00
158.15,1658.0,-24.6,1.00
158.20,1656.8,-24.6,1.00
158.25,1655.5,-24.6,1.00
158.30,1654.3,-24.6,1.00
158.35,1653.1,-24.6,1.00
158.40,1651.8,-24.6,1.00
158.45,1650.6,-24.6,1.00
158.50,1649.4,-24.6,1.00
158.55,1648.2,-24.6,1.00
158.60,1646.9,-24.6,1.00
158.65,1645.7,-24.6,1.00
158.70,1644.5,-24.6,1.00
158.75,1643.2,-24.6,1.00
158.80,1642.0,-24.6,1.00
158.85,1640.8,-24.6,1.00
158.90,1639.5,-24.6,1.00
158.95,1638.3,-24.6,1.00
159.00,1637.1,-24.6,1.00
159.05,1635.9,-24.6,1.00
159.10,1634.6,-24.6,1.00
159.15,1633.4,-24.6,1.00
159.20,1632.2,-24.6,1.00
159.25,1630.9,-24.6,1.00
159.30,1629.7,-24.6,1.00
159.35,1628.5,-24.6,1.00
159.40,1627.2,-24.6,1.00
159.45,1626.0,-24.6,1.00
159.50,1624.8,-24.6,1.00
159.55,1623.6,-24.6,1.00
159.60,1622.3,-24.6,1.00
159.65,1621.1,-24.6,1.00
159.70,1619.8,-24.6,1.00
159.75,1618.6,-24.6,1.00
159.80,1617.4,-24.6,1.00
159.85,1616.2,-24.6,1.00
159.90,1614.9,-24.6,1.00
159.95,1613.7,-24.6,1.00
160.00,1612.5,-24.6,1.00
160.05,1611.3,-24.6,1.00
160.10,1610.0,-24.6,1.00
160.15,1608.8,-24.6,1.00
160.20,1607.5,-24.6,1.00
160.25,1606.3,-24.6,1.00
160.30,1605.1,-24.6,1.00
160.35,1603.9,-24.6,1.00
160.40,1602.6,-24.6,1.00
160.45,1601.4,-24.6,1.00
160.50,1600.2,-24.6,1.00
160.55,1599.0,-24.6,1.00
160.60,1597.7,-24.6,1.00
160.65,1596.5,-24.6,1.00
160.70,1595.2,-24.6,1.00
160.75,1594.0,-24.6,1.00
160.80,1592.8,-24.6,1.00
160.85,1591.6,-24.6,1.00
160.90,1590.3,-24.6,1.00
160.95,1589.1,-24.6,1.00
161.00,1587.9,-24.6,1.00
161.05,1586.6,-24.6,1.00
161.10,1585.4,-24.6,1.00
161.15,1584.2,-24.6,1.00
161.20,1582.9,-24.6,1.00
161.25,1581.7,-24.6,1.00
161.30,1580.5,-24.6,1.00
161.35,1579.3,-24.6,1.00
161.40,1578.0,-24.6,1.00
161.45,1576.8,-24.6,1.00
161.50,1575.6,-24.6,1.00
161.55,1574.3,-24.6,1.00
161.60,1573.1,-24.6,1.00
161.65,1571.9,-24.6,1.00
161.70,1570.6,-24.6,1.00
161.75,1569.4,-24.6,1.00
161.80,1568.2,-24.6,1.00
161.85,1567.0,-24.6,1.00
161.90,1565.7,-24.6,1.00
161.95,1564.5,-24.6,1.00
162.00,1563.3,-24.6,1.00
162.05,1562.0,-24.6,1.00
162.10,1560.8,-24.6,1.00
162.15,1559.6,-24.6,1.00
162.20,1558.3,-24.6,1.00
162.25,1557.1,-24.6,1.00
162.30,1555.9,-24.6,1.00
162.35,1554.7,-24.6,1.00
162.40,1553.4,-24.6,1.00
162.45,1552.2,-24.6,1.00
162.50,1551.0,-24.6,1.00
162.55,1549.7,-24.6,1.00
162.60,1548.5,-24.6,1.00
162.65,1547.3,-24.6,1.00
162.70,1546.0,-24.6,1.00
162.75,1544.8,-24.6,1.00
162.80,1543.6,-24.6,1.00
162.85,1542.4,-24.6,1.00
162.90,1541.1,-24.6,1.00
162.95,1539.9,-24.6,1.00
163.00,1538.6,-24.6,1.00
163.05,1537.4,-24.6,1.00
163.10,1536.2,-24.6,1.00
163.15,1535.0,-24.6,1.00
163.20,1533.7,-24.6,1.00
163.25,1532.5,-24.6,1.00
163.30,1531.3,-24.6,1.00
163.35,1530.1,-24.6,1.00
163.40,1528.8,-24.6,1.00
163.45,1527.6,-24.6,1.00
163.50,1526.3,-24.6,1.00
163.55,1525.1,-24.6,1.00
163.60,1523.9,-24.6,1.00
163.65,1522.7,-24.6,1.00
163.70,1521.4,-24.6,1.00
163.75,1520.2,-24.6,1.00
163.80,1519.0,-24.6,1.00
163.85,1517.7,-24.6,1.00
163.90,1516.5,-24.6,1.00
163.95,1515.3,-24.6,1.00
164.00,1514.0,-24.6,1.00
164.05,1512.8,-24.6,1.00
164.10,1511.6,-24.6,1.00
164.15,1510.4,-24.6,1.00
164.20,1509.1,-24.6,1.00
164.25,1507.9,-24.6,1.00
164.30,1506.7,-24.6,1.00
164.35,1505.4,-24.6,1.00
164.40,1504.2,-24.6,1.00
164.45,1503.0,-24.6,1.00
164.50,1501.7,-24.6,1.00
164.55,1500.5,-24.6,1.00
164.60,1499.3,-24.6,1.00
164.65,1498.1,-24.6,1.00
164.70,1496.8,-24.6,1.00
164.75,1495.6,-24.6,1.00
164.80,1494.4,-24.6,1.00
164.85,1493.1,-24.6,1.00
164.90,1491.9,-24.6,1.00
164.95,1490.7,-24.6,1.00
165.00,1489.4,-24.6,1.00
165.05,1488.2,-24.6,1.00
165.10,1487.0,-24.6,1.00
165.15,1485.8,-24.6,1.00
165.20,1484.5,-24.6,1.00
165.25,1483.3,-24.6,1.00
165.30,1482.1,-24.6,1.00
165.35,1480.8,-24.6,1.00
165.40,1479.6,-24.6,1.00
165.45,1478.4,-24.6,1.00
165.50,1477.1,-24.6,1.00
165.55,1475.9,-24.6,1.00
165.60,1474.7,-24.6,1.00
165.65,1473.5,-24.6,1.00
165.70,1472.2,-24.6,1.00
165.75,1471.0,-24.6,1.00
165.80,1469.8,-24.6,1.00
165.85,1468.5,-24.6,1.00
165.90,1467.3,-24.6,1.00
165.95,1466.1,-24.6,1.00
166.00,1464.8,-24.6,1.00
166.05,1463.6,-24.6,1.00
166.10,1462.4,-24.6,1.00
166.15,1461.2,-24.6,1.00
166.20,1459.9,-24.6,1.00
166.25,1458.7,-24.6,1.00
166.30,1457.4,-24.6,1.00
166.35,1456.2,-24.6,1.00
166.40,1455.0,-24.6,1.00
166.45,1453.8,-24.6,1.00
166.50,1452.5,-24.6,1.00
166.55,1451.3,-24.6,1.00
166.60,1450.1,-24.6,1.00
166.65,1448.9,-24.6,1.00
166.70,1447.6,-24.6,1.00
166.75,1446.4,-24.6,1.00
166.80,1445.1,-24.6,1.00
166.85,1443.9,-24.6,1.00
166.90,1442.7,-24.6,1.00
166.95,1441.5,-24.6,1.00
167.00,1440.2,-24.6,1.00
167.05,1439.0,-24.6,1.00
167.10,1437.8,-24.6,1.00
167.15,1436.5,-24.6,1.00
167.20,1435.3,-24.6,1.00
167.25,1434.1,-24.6,1.00
167.30,1432.8,-24.6,1.00
167.35,1431.6,-24.6,1.00
167.40,1430.4,-24.6,1.00
167.45,1429.2,-24.6,1.00
167.50,1427.9,-24.6,1.00
167.55,1426.7,-24.6,1.00
167.60,1425.5,-24.6,1.00
167.65,1424.2,-24.6,1.00
167.70,1423.0,-24.6,1.00
167.75,1421.8,-24.6,1.00
167.80,1420.5,-24.6,1.00
167.85,1419.3,-24.6,1.00
167.90,1418.1,-24.6,1.00
167.95,1416.9,-24.6,1.00
168.00,1415.6,-24.6,1.00
168.05,1414.4,-24.6,1.00
168.10,1413.2,-24.6,1.00
168.15,1411.9,-24.6,1.00
168.20,1410.7,-24.6,1.00
168.25,1409.5,-24.6,1.00
168.30,1408.2,-24.6,1.00
168.35,1407.0,-24.6,1.00
168.40,1405.8,-24.6,1.00
168.45,1404.6,-24.6,1.00
168.50,1403.3,-24.6,1.00
168.55,1402.1,-24.6,1.00
168.60,1400.9,-24.6,1.00
168.65,1399.6,-24.6,1.00
168.70,1398.4,-24.6,1.00
168.75,1397.2,-24.6,1.00
168.80,1395.9,-24.6,1.00
168.85,1394.7,-24.6,1.00
168.90,1393.5,-24.6,1.00
168.95,1392.3,-24.6,1.00
169.00,1391.0,-24.6,1.00
169.05,1389.8,-24.6,1.00
169.10,1388.5,-24.6,1.00
169.15,1387.3,-24.6,1.00
169.20,1386.1,-24.6,1.00
169.25,1384.9,-24.6,1.00
169.30,1383.6,-24.6,1.00
169.35,1382.4,-24.6,1.00
169.40,1381.2,-24.6,1.00
169.45,1380.0,-24.6,1.00
169.50,1378.7,-24.6,1.00
169.55,1377.5,-24.6,1.00
169.60,1376.2,-24.6,1.00
169.65,1375.0,-24.6,1.00
169.70,1373.8,-24.6,1.00
169.75,1372.6,-24.6,1.00
169.80,1371.3,-24.6,1.00
169.85,1370.1,-24.6,1.00
169.90,1368.9,-24.6,1.00
169.95,1367.7,-24.6,1.00
170.00,1366.4,-24.6,1.00
170.05,1365.2,-24.6,1.00
170.10,1363.9,-24.6,1.00
170.15,1362.7,-24.6,1.00
170.20,1361.5,-24.6,1.00
170.25,1360.3,-24.6,1.00
170.30,1359.0,-24.6,1.00
170.35,1357.8,-24.6,1.00
170.40,1356.6,-24.6,1.00
170.45,1355.3,-24.6,1.00
170.50,1354.1,-24.6,1.00
170.55,1352.9,-24.6,1.00
170.60,1351.6,-24.6,1.00
170.65,1350.4,-24.6,1.00
170.70,1349.2,-24.6,1.00
170.75,1348.0,-24.6,1.00
170.80,1346.7,-24.6,1.00
170.85,1345.5,-24.6,1.00
170.90,1344.3,-24.6,1.00
170.95,1343.0,-24.6,1.00
171.00,1341.8,-24.6,1.00
171.05,1340.6,-24.6,1.00
171.10,1339.3,-24.6,1.00
171.15,1338.1,-24.6,1.00
171.20,1336.9,-24.6,1.00
171.25,1335.7,-24.6,1.00
171.30,1334.4,-24.6,1.00
171.35,1333.2,-24.6,1.00
171.40,1332.0,-24.6,1.00
171.45,1330.7,-24.6,1.00
171.50,1329.5,-24.6,1.00
171.55,1328.3,-24.6,1.00
171.60,1327.0,-24.6,1.00
171.65,1325.8,-24.6,1.00
171.70,1324.6,-24.6,1.00
171.75,1323.4,-24.6,1.00
171.80,1322.1,-24.6,1.00
171.85,1320.9,-24.6,1.00
171.90,1319.7,-24.6,1.00
171.95,1318.4,-24.6,1.00
172.00,1317.2,-24.6,1.00
172.05,1316.0,-24.6,1.00
172.10,1314.7,-24.6,1.00
172.15,1313.5,-24.6,1.00
172.20,1312.3,-24.6,1.00
172.25,1311.1,-24.6,1.00
172.30,1309.8,-24.6,1.00
172.35,1308.6,-24.6,1.00
172.40,1307.3,-24.6,1.00
172.45,1306.1,-24.6,1.00
172.50,1304.9,-24.6,1.00
172.55,1303.7,-24.6,1.00
172.60,1302.4,-24.6,1.00
172.65,1301.2,-24.6,1.00
172.70,1300.0,-24.6,1.00
172.75,1298.8,-24.6,1.00
172.80,1297.5,-24.6,1.00
172.85,1296.3,-24.6,1.00
172.90,1295.0,-24.6,1.00
172.95,1293.8,-24.6,1.00
173.00,1292.6,-24.6,1.00
173.05,1291.4,-24.6,1.00
173.10,1290.1,-24.6,1.00
173.15,1288.9,-24.6,1.00
173.20,1287.7,-24.6,1.00
173.25,1286.5,-24.6,1.00
173.30,1285.2,-24.6,1.00
173.35,1284.0,-24.6,1.00
173.40,1282.7,-24.6,1.00
173.45,1281.5,-24.6,1.00
173.50,1280.3,-24.6,1.00
173.55,1279.1,-24.6,1.00
173.60,1277.8,-24.6,1.00
173.65,1276.6,-24.6,1.00
173.70,1275.4,-24.6,1.00
173.75,1274.1,-24.6,1.00
173.80,1272.9,-24.6,1.00
173.85,1271.7,-24.6,1.00
173.90,1270.4,-24.6,1.00
173.95,1269.2,-24.6,1.00
174.00,1268.0,-24.6,1.00
174.05,1266.8,-24.6,1.00
174.10,1265.5,-24.6,1.00
174.15,1264.3,-24.6,1.00
174.20,1263.1,-24.6,1.00
174.25,1261.8,-24.6,1.00
174.30,1260.6,-24.6,1.00
174.35,1259.4,-24.6,1.00
174.40,1258.1,-24.6,1.00
174.45,1256.9,-24.6,1.00
174.50,1255.7,-24.6,1.00
174.55,1254.5,-24.6,1.00
174.60,1253.2,-24.6,1.00
174.65,1252.0,-24.6,1.00
174.70,1250.8,-24.6,1.00
174.75,1249.5,-24.6,1.00
174.80,1248.3,-24.6,1.00
174.85,1247.1,-24.6,1.00
174.90,1245.8,-24.6,1.00
174.95,1244.6,-24.6,1.00
175.00,1243.4,-24.6,1.00
175.05,1242.2,-24.6,1.00
175.10,1240.9,-24.6,1.00
175.15,1239.7,-24.6,1.00
175.20,1238.5,-24.6,1.00
175.25,1237.2,-24.6,1.00
175.30,1236.0,-24.6,1.00
175.35,1234.8,-24.6,1.00
175.40,1233.5,-24.6,1.00
175.45,1232.3,-24.6,1.00
175.50,1231.1,-24.6,1.00
175.55,1229.9,-24.6,1.00
175.60,1228.6,-24.6,1.00
175.65,1227.4,-24.6,1.00
175.70,1226.1,-24.6,1.00
175.75,1224.9,-24.6,1.00
175.80,1223.7,-24.6,1.00
175.85,1222.5,-24.6,1.00
175.90,1221.2,-24.6,1.00
175.95,1220.0,-24.6,1.00
176.00,1218.8,-24.6,1.00
176.05,1217.6,-24.6,1.00
176.10,1216.3,-24.6,1.00
176.15,1215.1,-24.6,1.00
176.20,1213.8,-24.6,1.00
176.25,1212.6,-24.6,1.00
176.30,1211.4,-24.6,1.00
176.35,1210.2,-24.6,1.00
176.40,1208.9,-24.6,1.00
176.45,1207.7,-24.6,1.00
176.50,1206.5,-24.6,1.00
176.55,1205.2,-24.6,1.00
176.60,1204.0,-24.6,1.00
176.65,1202.8,-24.6,1.00
176.70,1201.5,-24.6,1.00
176.75,1200.3,-24.6,1.00
176.80,1199.1,-24.6,1.00
176.85,1197.9,-24.6,1.00
176.90,1196.6,-24.6,1.00
176.95,1195.4,-24.6,1.00
177.00,1194.2,-24.6,1.00
177.05,1192.9,-24.6,1.00
177.10,1191.7,-24.6,1.00
177.15,1190.5,-24.6,1.00
177.20,1189.2,-24.6,1.00
177.25,1188.0,-24.6,1.00
177.30,1186.8,-24.6,1.00
177.35,1185.6,-24.6,1.00
177.40,1184.3,-24.6,1.00
177.45,1183.1,-24.6,1.00
177.50,1181.9,-24.6,1.00
177.55,1180.6,-24.6,1.00
177.60,1179.4,-24.6,1.00
177.65,1178.2,-24.6,1.00
177.70,1176.9,-24.6,1.00
177.75,1175.7,-24.6,1.00
177.80,1174.5,-24.6,1.00
177.85,1173.3,-24.6,1.00
177.90,1172.0,-24.6,1.00
177.95,1170.8,-24.6,1.00
178.00,1169.6,-24.6,1.00
178.05,1168.3,-24.6,1.00
178.10,1167.1,-24.6,1.00
178.15,1165.9,-24.6,1.00
178.20,1164.6,-24.6,1.00
178.25,1163.4,-24.6,1.00
178.30,1162.2,-24.6,1.00
178.35,1161.0,-24.6,1.00
178.40,1159.7,-24.6,1.00
178.45,1158.5,-24.6,1.00
178.50,1157.3,-24.6,1.00
178.55,1156.0,-24.6,1.00
178.60,1154.8,-24.6,1.00
178.65,1153.6,-24.6,1.00
178.70,1152.3,-24.6,1.00
178.75,1151.1,-24.6,1.00
178.80,1149.9,-24.6,1.00
178.85,1148.7,-24.6,1.00
178.90,1147.4,-24.6,1.00
178.95,1146.2,-24.6,1.00
179.00,1144.9,-24.6,1.00
179.05,1143.7,-24.6,1.00
179.10,1142.5,-24.6,1.00
179.15,1141.3,-24.6,1.00
179.20,1140.0,-24.6,1.00
179.25,1138.8,-24.6,1.00
179.30,1137.6,-24.6,1.00
179.35,1136.4,-24.6,1.00
179.40,1135.1,-24.6,1.00
179.45,1133.9,-24.6,1.00
179.50,1132.6,-24.6,1.00
179.55,1131.4,-24.6,1.00
179.60,1130.2,-24.6,1.00
179.65,1129.0,-24.6,1.00
179.70,1127.7,-24.6,1.00
179.75,1126.5,-24.6,1.00
179.80,1125.3,-24.6,1.00
179.85,1124.0,-24.6,1.00
179.90,1122.8,-24.6,1.00
179.95,1121.6,-24.6,1.00
180.00,1120.3,-24.6,1.00
180.05,1119.1,-24.6,1.00
180.10,1117.9,-24.6,1.00
180.15,1116.7,-24.6,1.00
180.20,1115.4,-24.6,1.00
180.25,1114.2,-24.6,1.00
180.30,1113.0,-24.6,1.00
180.35,1111.7,-24.6,1.00
180.40,1110.5,-24.6,1.00
180.45,1109.3,-24.6,1.00
180.50,1108.0,-24.6,1.00
180.55,1106.8,-24.6,1.00
180.60,1105.6,-24.6,1.00
180.65,1104.4,-24.6,1.00
180.70,1103.1,-24.6,1.00
180.75,1101.9,-24.6,1.00
180.80,1100.7,-24.6,1.00
180.85,1099.4,-24.6,1.00
180.90,1098.2,-24.6,1.00
180.95,1097.0,-24.6,1.00
181.00,1095.7,-24.6,1.00
181.05,1094.5,-24.6,1.00
181.10,1093.3,-24.6,1.00
181.15,1092.1,-24.6,1.00
181.20,1090.8,-24.6,1.00
181.25,1089.6,-24.6,1.00
181.30,1088.4,-24.6,1.00
181.35,1087.1,-24.6,1.00
181.40,1085.9,-24.6,1.00
181.45,1084.7,-24.6,1.00
181.50,1083.4,-24.6,1.00
181.55,1082.2,-24.6,1.00
181.60,1081.0,-24.6,1.00
181.65,1079.8,-24.6,1.00
181.70,1078.5,-24.6,1.00
181.75,1077.3,-24.6,1.00
181.80,1076.0,-24.6,1.00
181.85,1074.8,-24.6,1.00
181.90,1073.6,-24.6,1.00
181.95,1072.4,-24.6,1.00
182.00,1071.1,-24.6,1.00
182.05,1069.9,-24.6,1.00
182.10,1068.7,-24.6,1.00
182.15,1067.5,-24.6,1.00
182.20,1066.2,-24.6,1.00
182.25,1065.0,-24.6,1.00
182.30,1063.7,-24.6,1.00
182.35,1062.5,-24.6,1.00
182.40,1061.3,-24.6,1.00
182.45,1060.1,-24.6,1.00
182.50,1058.8,-24.6,1.00
182.55,1057.6,-24.6,1.00
182.60,1056.4,-24.6,1.00
182.65,1055.2,-24.6,1.00
182.70,1053.9,-24.6,1.00
182.75,1052.7,-24.6,1.00
182.80,1051.4,-24.6,1.00
182.85,1050.2,-24.6,1.00
182.90,1049.0,-24.6,1.00
182.95,1047.8,-24.6,1.00
183.00,1046.5,-24.6,1.00
183.05,1045.3,-24.6,1.00
183.10,1044.1,-24.6,1.00
183.15,1042.8,-24.6,1.00
183.20,1041.6,-24.6,1.00
183.25,1040.4,-24.6,1.00
183.30,1039.1,-24.6,1.00
183.35,1037.9,-24.6,1.00
183.40,1036.7,-24.6,1.00
183.45,1035.5,-24.6,1.00
183.50,1034.2,-24.6,1.00
183.55,1033.0,-24.6,1.00
183.60,1031.8,-24.6,1.00
183.65,1030.5,-24.6,1.00
183.70,1029.3,-24.6,1.00
183.75,1028.1,-24.6,1.00
183.80,1026.8,-24.6,1.00
183.85,1025.6,-24.6,1.00
183.90,1024.4,-24.6,1.00
183.95,1023.2,-24.6,1.00
184.00,1021.9,-24.6,1.00
184.05,1020.7,-24.6,1.00
184.10,1019.5,-24.6,1.00
184.15,1018.2,-24.6,1.00
184.20,1017.0,-24.6,1.00
184.25,1015.8,-24.6,1.00
184.30,1014.5,-24.6,1.00
184.35,1013.3,-24.6,1.00
184.40,1012.1,-24.6,1.00
184.45,1010.9,-24.6,1.00
184.50,1009.6,-24.6,1.00
184.55,1008.4,-24.6,1.00
184.60,1007.2,-24.6,1.00
184.65,1005.9,-24.6,1.00
184.70,1004.7,-24.6,1.00
184.75,1003.5,-24.6,1.00
184.80,1002.2,-24.6,1.00
184.85,1001.0,-24.6,1.00
184.90,999.8,-24.6,1.00
184.95,998.6,-24.6,1.00
185.00,997.3,-24.6,1.00
185.05,996.1,-24.6,1.00
185.10,994.8,-24.6,1.00
185.15,993.6,-24.6,1.00
185.20,992.4,-24.6,1.00
185.25,991.2,-24.6,1.00
185.30,989.9,-24.6,1.00
185.35,988.7,-24.6,1.00
185.40,987.5,-24.6,1.00
185.45,986.3,-24.6,1.00
185.50,985.0,-24.6,1.00
185.55,983.8,-24.6,1.00
185.60,982.5,-24.6,1.00
185.65,981.3,-24.6,1.00
185.70,980.1,-24.6,1.00
185.75,978.9,-24.6,1.00
185.80,977.6,-24.6,1.00
185.85,976.4,-24.6,1.00
185.90,975.2,-24.6,1.00
185.95,974.0,-24.6,1.00
186.00,972.7,-24.6,1.00
186.05,971.5,-24.6,1.00
186.10,970.2,-24.6,1.00
186.15,969.0,-24.6,1.00
186.20,967.8,-24.6,1.00
186.25,966.6,-24.6,1.00
186.30,965.3,-24.6,1.00
186.35,964.1,-24.6,1.00
186.40,962.9,-24.6,1.00
186.45,961.6,-24.6,1.00
186.50,960.4,-24.6,1.00
186.55,959.2,-24.6,1.00
186.60,957.9,-24.6,1.00
186.65,956.7,-24.6,1.00
186.70,955.5,-24.6,1.00
186.75,954.3,-24.6,1.00
186.80,953.0,-24.6,1.00
186.85,951.8,-24.6,1.00
186.90,950.6,-24.6,1.00
186.95,949.3,-24.6,1.00
187.00,948.1,-24.6,1.00
187.05,946.9,-24.6,1.00
187.10,945.6,-24.6,1.00
187.15,944.4,-24.6,1.00
187.20,943.2,-24.6,1.00
187.25,942.0,-24.6,1.00
187.30,940.7,-24.6,1.00
187.35,939.5,-24.6,1.00
187.40,938.3,-24.6,1.00
187.45,937.0,-24.6,1.00
187.50,935.8,-24.6,1.00
187.55,934.6,-24.6,1.00
187.60,933.3,-24.6,1.00
187.65,932.1,-24.6,1.00
187.70,930.9,-24.6,1.00
187.75,929.7,-24.6,1.00
187.80,928.4,-24.6,1.00
187.85,927.2,-24.6,1.00
187.90,926.0,-24.6,1.00
187.95,924.7,-24.6,1.00
188.00,923.5,-24.6,1.00
188.05,922.3,-24.6,1.00
188.10,921.0,-24.6,1.00
188.15,919.8,-24.6,1.00
188.20,918.6,-24.6,1.00
188.25,917.4,-24.6,1.00
188.30,916.1,-24.6,1.00
188.35,914.9,-24.6,1.00
188.40,913.6,-24.6,1.00
188.45,912.4,-24.6,1.00
188.50,911.2,-24.6,1.00
188.55,910.0,-24.6,1.00
188.60,908.7,-24.6,1.00
188.65,907.5,-24.6,1.00
188.70,906.3,-24.6,1.00
188.75,905.1,-24.6,1.00
188.80,903.8,-24.6,1.00
188.85,902.6,-24.6,1.00
188.90,901.3,-24.6,1.00
188.95,900.1,-24.6,1.00
189.00,898.9,-24.6,1.00
189.05,897.7,-24.6,1.00
189.10,896.4,-24.6,1.00
189.15,895.2,-24.6,1.00
189.20,894.0,-24.6,1.00
189.25,892.7,-24.6,1.00
189.30,891.5,-24.6,1.00
189.35,890.3,-24.6,1.00
189.40,889.0,-24.6,1.00
189.45,887.8,-24.6,1.00
189.50,886.6,-24.6,1.00
189.55,885.4,-24.6,1.00
189.60,884.1,-24.6,1.00
189.65,882.9,-24.6,1.00
189.70,881.7,-24.6,1.00
189.75,880.4,-24.6,1.00
189.80,879.2,-24.6,1.00
189.85,878.0,-24.6,1.00
189.90,876.7,-24.6,1.00
189.95,875.5,-24.6,1.00
190.00,874.3,-24.6,1.00
190.05,873.1,-24.6,1.00
190.10,871.8,-24.6,1.00
190.15,870.6,-24.6,1.00
190.20,869.4,-24.6,1.00
190.25,868.1,-24.6,1.00
190.30,866.9,-24.6,1.00
190.35,865.7,-24.6,1.00
190.40,864.4,-24.6,1.00
190.45,863.2,-24.6,1.00
190.50,862.0,-24.6,1.00
190.55,860.8,-24.6,1.00
190.60,859.5,-24.6,1.00
190.65,858.3,-24.6,1.00
190.70,857.1,-24.6,1.00
190.75,855.8,-24.6,1.00
190.80,854.6,-24.6,1.00
190.85,853.4,-24.6,1.00
190.90,852.1,-24.6,1.00
190.95,850.9,-24.6,1.00
191.00,849.7,-24.6,1.00
191.05,848.5,-24.6,1.00
191.10,847.2,-24.6,1.00
191.15,846.0,-24.6,1.00
191.20,844.8,-24.6,1.00
191.25,843.5,-24.6,1.00
191.30,842.3,-24.6,1.00
191.35,841.1,-24.6,1.00
191.40,839.8,-24.6,1.00
191.45,838.6,-24.6,1.00
191.50,837.4,-24.6,1.00
191.55,836.2,-24.6,1.00
191.60,834.9,-24.6,1.00
191.65,833.7,-24.6,1.00
191.70,832.4,-24.6,1.00
191.75,831.2,-24.6,1.00
191.80,830.0,-24.6,1.00
191.85,828.8,-24.6,1.00
191.90,827.5,-24.6,1.00
191.95,826.3,-24.6,1.00
192.00,825.1,-24.6,1.00
192.05,823.9,-24.6,1.00
192.10,822.6,-24.6,1.00
192.15,821.4,-24.6,1.00
192.20,820.1,-24.6,1.00
192.25,818.9,-24.6,1.00
192.30,817.7,-24.6,1.00
192.35,816.5,-24.6,1.00
192.40,815.2,-24.6,1.00
192.45,814.0,-24.6,1.00
192.50,812.8,-24.6,1.00
192.55,811.5,-24.6,1.00
192.60,810.3,-24.6,1.00
192.65,809.1,-24.6,1.00
192.70,807.8,-24.6,1.00
192.75,806.6,-24.6,1.00
192.80,805.4,-24.6,1.00
192.85,804.2,-24.6,1.00
192.90,802.9,-24.6,1.00
192.95,801.7,-24.6,1.00
193.00,800.5,-24.6,1.00
193.05,799.2,-24.6,1.00
193.10,798.0,-24.6,1.00
193.15,796.8,-24.6,1.00
193.20,795.5,-24.6,1.00
193.25,794.3,-24.6,1.00
193.30,793.1,-24.6,1.00
193.35,791.9,-24.6,1.00
193.40,790.6,-24.6,1.00
193.45,789.4,-24.6,1.00
193.50,788.2,-24.6,1.00
193.55,786.9,-24.6,1.00
193.60,785.7,-24.6,1.00
193.65,784.5,-24.6,1.00
193.70,783.2,-24.6,1.00
193.75,782.0,-24.6,1.00
193.80,780.8,-24.6,1.00
193.85,779.6,-24.6,1.00
193.90,778.3,-24.6,1.00
193.95,777.1,-24.6,1.00
194.00,775.9,-24.6,1.00
194.05,774.6,-24.6,1.00
194.10,773.4,-24.6,1.00
194.15,772.2,-24.6,1.00
194.20,770.9,-24.6,1.00
194.25,769.7,-24.6,1.00
194.30,768.5,-24.6,1.00
194.35,767.3,-24.6,1.00
194.40,766.0,-24.6,1.00
194.45,764.8,-24.6,1.00
194.50,763.5,-24.6,1.00
194.55,762.3,-24.6,1.00
194.60,761.1,-24.6,1.00
194.65,759.9,-24.6,1.00
194.70,758.6,-24.6,1.00
194.75,757.4,-24.6,1.00
194.80,756.2,-24.6,1.00
194.85,755.0,-24.6,1.00
194.90,753.7,-24.6,1.00
194.95,752.5,-24.6,1.00
195.00,751.2,-24.6,1.00
