Synthetic,"This flight is SYNTHETIC — numbers Debrief made up to demonstrate what it can read. It is not a recording of anything, nothing here was flown, and no figure from it means anything about a real rocket."
148.60,2359.3,-24.6,-24.6
148.65,2358.0,-24.6,-24.6
148.70,2356.8,-24.6,-24.6
148.75,2355.5,-24.6,-24.6
148.80,2354.3,-24.6,-24.6
148.85,2353.1,-24.6,-24.6
148.90,2351.9,-24.6,-24.6
148.95,2350.6,-24.6,-24.6
149.00,2349.4,-24.6,-24.6
149.05,2348.2,-24.6,-24.6
149.10,2346.9,-24.6,-24.6
149.15,2345.7,-24.6,-24.6
149.20,2344.5,-24.6,-24.6
149.25,2343.2,-24.6,-24.6
149.30,2342.0,-24.6,-24.6
149.35,2340.8,-24.6,-24.6
149.40,2339.6,-24.6,-24.6
149.45,2338.3,-24.6,-24.6
149.50,2337.1,-24.6,-24.6
149.55,2335.9,-24.6,-24.6
149.60,2334.6,-24.6,-24.6
149.65,2333.4,-24.6,-24.6
149.70,2332.2,-24.6,-24.6
149.75,2330.9,-24.6,-24.6
149.80,2329.7,-24.6,-24.6
149.85,2328.5,-24.6,-24.6
149.90,2327.3,-24.6,-24.6
149.95,2326.0,-24.6,-24.6
150.00,2324.8,-24.6,-24.6
150.05,2323.6,-24.6,-24.6
150.10,2322.3,-24.6,-24.6
150.15,2321.1,-24.6,-24.6
150.20,2319.9,-24.6,-24.6
150.25,2318.6,-24.6,-24.6
150.30,2317.4,-24.6,-24.6
150.35,2316.2,-24.6,-24.6
150.40,2315.0,-24.6,-24.6
150.45,2313.7,-24.6,-24.6
150.50,2312.5,-24.6,-24.6
150.55,2311.3,-24.6,-24.6
150.60,2310.0,-24.6,-24.6
150.65,2308.8,-24.6,-24.6
150.70,2307.6,-24.6,-24.6
150.75,2306.3,-24.6,-24.6
150.80,2305.1,-24.6,-24.6
150.85,2303.9,-24.6,-24.6
150.90,2302.7,-24.6,-24.6
150.95,2301.4,-24.6,-24.6
151.00,2300.2,-24.6,-24.6
151.05,2299.0,-24.6,-24.6
151.10,2297.7,-24.6,-24.6
151.15,2296.5,-24.6,-24.6
151.20,2295.3,-24.6,-24.6
151.25,2294.0,-24.6,-24.6
151.30,2292.8,-24.6,-24.6
151.35,2291.6,-24.6,-24.6
151.40,2290.4,-24.6,-24.6
151.45,2289.1,-24.6,-24.6
151.50,2287.9,-24.6,-24.6
151.55,2286.6,-24.6,-24.6
151.60,2285.4,-24.6,-24.6
151.65,2284.2,-24.6,-24.6
151.70,2283.0,-24.6,-24.6
151.75,2281.7,-24.6,-24.6
151.80,2280.5,-24.6,-24.6
151.85,2279.3,-24.6,-24.6
151.90,2278.1,-24.6,-24.6
151.95,2276.8,-24.6,-24.6
152.00,2275.6,-24.6,-24.6
152.05,2274.3,-24.6,-24.6
152.10,2273.1,-24.6,-24.6
152.15,2271.9,-24.6,-24.6
152.20,2270.7,-24.6,-24.6
152.25,2269.4,-24.6,-24.6
152.30,2268.2,-24.6,-24.6
152.35,2267.0,-24.6,-24.6
152.40,2265.7,-24.6,-24.6
152.45,2264.5,-24.6,-24.6
152.50,2263.3,-24.6,-24.6
152.55,2262.0,-24.6,-24.6
152.60,2260.8,-24.6,-24.6
152.65,2259.6,-24.6,-24.6
152.70,2258.4,-24.6,-24.6
152.75,2257.1,-24.6,-24.6
152.80,2255.9,-24.6,-24.6
152.85,2254.7,-24.6,-24.6
152.90,2253.4,-24.6,-24.6
152.95,2252.2,-24.6,-24.6
153.00,2251.0,-24.6,-24.6
153.05,2249.7,-24.6,-24.6
153.10,2248.5,-24.6,-24.6
153.15,2247.3,-24.6,-24.6
153.20,2246.1,-24.6,-24.6
153.25,2244.8,-24.6,-24.6
153.30,2243.6,-24.6,-24.6
153.35,2242.4,-24.6,-24.6
153.40,2241.1,-24.6,-24.6
153.45,2239.9,-24.6,-24.6
153.50,2238.7,-24.6,-24.6
153.55,2237.4,-24.6,-24.6
153.60,2236.2,-24.6,-24.6
153.65,2235.0,-24.6,-24.6
153.70,2233.8,-24.6,-24.6
153.75,2232.5,-24.6,-24.6
153.80,2231.3,-24.6,-24.6
153.85,2230.1,-24.6,-24.6
153.90,2228.8,-24.6,-24.6
153.95,2227.6,-24.6,-24.6
154.00,2226.4,-24.6,-24.6
154.05,2225.1,-24.6,-24.6
154.10,2223.9,-24.6,-24.6
154.15,2222.7,-24.6,-24.6
154.20,2221.5,-24.6,-24.6
154.25,2220.2,-24.6,-24.6
154.30,2219.0,-24.6,-24.6
154.35,2217.7,-24.6,-24.6
154.40,2216.5,-24.6,-24.6
154.45,2215.3,-24.6,-24.6
154.50,2214.1,-24.6,-24.6
154.55,2212.8,-24.6,-24.6
154.60,2211.6,-24.6,-24.6
154.65,2210.4,-24.6,-24.6
154.70,2209.2,-24.6,-24.6
154.75,2207.9,-24.6,-24.6
154.80,2206.7,-24.6,-24.6
154.85,2205.4,-24.6,-24.6
154.90,2204.2,-24.6,-24.6
154.95,2203.0,-24.6,-24.6
155.00,2201.8,-24.6,-24.6
155.05,2200.5,-24.6,-24.6
155.10,2199.3,-24.6,-24.6
155.15,2198.1,-24.6,-24.6
155.20,2196.9,-24.6,-24.6
155.25,2195.6,-24.6,-24.6
155.30,2194.4,-24.6,-24.6
155.35,2193.1,-24.6,-24.6
155.40,2191.9,-24.6,-24.6
155.45,2190.7,-24.6,-24.6
155.50,2189.5,-24.6,-24.6
155.55,2188.2,-24.6,-24.6
155.60,2187.0,-24.6,-24.6
155.65,2185.8,-24.6,-24.6
155.70,2184.5,-24.6,-24.6
155.75,2183.3,-24.6,-24.6
155.80,2182.1,-24.6,-24.6
155.85,2180.8,-24.6,-24.6
155.90,2179.6,-24.6,-24.6
155.95,2178.4,-24.6,-24.6
156.00,2177.2,-24.6,-24.6
156.05,2175.9,-24.6,-24.6
156.10,2174.7,-24.6,-24.6
156.15,2173.5,-24.6,-24.6
156.20,2172.2,-24.6,-24.6
156.25,2171.0,-24.6,-24.6
156.30,2169.8,-24.6,-24.6
156.35,2168.5,-24.6,-24.6
156.40,2167.3,-24.6,-24.6
156.45,2166.1,-24.6,-24.6
156.50,2164.9,-24.6,-24.6
156.55,2163.6,-24.6,-24.6
156.60,2162.4,-24.6,-24.6
156.65,2161.2,-24.6,-24.6
156.70,2159.9,-24.6,-24.6
156.75,2158.7,-24.6,-24.6
156.80,2157.5,-24.6,-24.6
156.85,2156.2,-24.6,-24.6
156.90,2155.0,-24.6,-24.6
156.95,2153.8,-24.6,-24.6
157.00,2152.6,-24.6,-24.6
157.05,2151.3,-24.6,-24.6
157.10,2150.1,-24.6,-24.6
157.15,2148.9,-24.6,-24.6
157.20,2147.6,-24.6,-24.6
157.25,2146.4,-24.6,-24.6
157.30,2145.2,-24.6,-24.6
157.35,2143.9,-24.6,-24.6
157.40,2142.7,-24.6,-24.6
157.45,2141.5,-24.6,-24.6
157.50,2140.3,-24.6,-24.6
157.55,2139.0,-24.6,-24.6
157.60,2137.8,-24.6,-24.6
157.65,2136.5,-24.6,-24.6
157.70,2135.3,-24.6,-24.6
157.75,2134.1,-24.6,-24.6
157.80,2132.9,-24.6,-24.6
157.85,2131.6,-24.6,-24.6
157.90,2130.4,-24.6,-24.6
157.95,2129.2,-24.6,-24.6
158.00,2128.0,-24.6,-24.6
158.05,2126.7,-24.6,-24.6
158.10,2125.5,-24.6,-24.6
158.15,2124.2,-24.6,-24.6
158.20,2123.0,-24.6,-24.6
158.25,2121.8,-24.6,-24.6
158.30,2120.6,-24.6,-24.6
158.35,2119.3,-24.6,-24.6
158.40,2118.1,-24.6,-24.6
158.45,2116.9,-24.6,-24.6
158.50,2115.6,-24.6,-24.6
158.55,2114.4,-24.6,-24.6
158.60,2113.2,-24.6,-24.6
158.65,2111.9,-24.6,-24.6
158.70,2110.7,-24.6,-24.6
158.75,2109.5,-24.6,-24.6
158.80,2108.3,-24.6,-24.6
158.85,2107.0,-24.6,-24.6
158.90,2105.8,-24.6,-24.6
158.95,2104.6,-24.6,-24.6
159.00,2103.3,-24.6,-24.6
159.05,2102.1,-24.6,-24.6
159.10,2100.9,-24.6,-24.6
159.15,2099.6,-24.6,-24.6
159.20,2098.4,-24.6,-24.6
159.25,2097.2,-24.6,-24.6
159.30,2096.0,-24.6,-24.6
159.35,2094.7,-24.6,-24.6
159.40,2093.5,-24.6,-24.6
159.45,2092.3,-24.6,-24.6
159.50,2091.0,-24.6,-24.6
159.55,2089.8,-24.6,-24.6
159.60,2088.6,-24.6,-24.6
159.65,2087.3,-24.6,-24.6
159.70,2086.1,-24.6,-24.6
159.75,2084.9,-24.6,-24.6
159.80,2083.7,-24.6,-24.6
159.85,2082.4,-24.6,-24.6
159.90,2081.2,-24.6,-24.6
159.95,2080.0,-24.6,-24.6
160.00,2078.7,-24.6,-24.6
160.05,2077.5,-24.6,-24.6
160.10,2076.3,-24.6,-24.6
160.15,2075.0,-24.6,-24.6
160.20,2073.8,-24.6,-24.6
160.25,2072.6,-24.6,-24.6
160.30,2071.4,-24.6,-24.6
160.35,2070.1,-24.6,-24.6
160.40,2068.9,-24.6,-24.6
160.45,2067.7,-24.6,-24.6
160.50,2066.4,-24.6,-24.6
160.55,2065.2,-24.6,-24.6
160.60,2064.0,-24.6,-24.6
160.65,2062.7,-24.6,-24.6
160.70,2061.5,-24.6,-24.6
160.75,2060.3,-24.6,-24.6
160.80,2059.1,-24.6,-24.6
160.85,2057.8,-24.6,-24.6
160.90,2056.6,-24.6,-24.6
160.95,2055.3,-24.6,-24.6
161.00,2054.1,-24.6,-24.6
161.05,2052.9,-24.6,-24.6
161.10,2051.7,-24.6,-24.6
161.15,2050.4,-24.6,-24.6
161.20,2049.2,-24.6,-24.6
161.25,2048.0,-24.6,-24.6
161.30,2046.8,-24.6,-24.6
161.35,2045.5,-24.6,-24.6
161.40,2044.3,-24.6,-24.6
161.45,2043.0,-24.6,-24.6
161.50,2041.8,-24.6,-24.6
161.55,2040.6,-24.6,-24.6
161.60,2039.4,-24.6,-24.6
161.65,2038.1,-24.6,-24.6
161.70,2036.9,-24.6,-24.6
161.75,2035.7,-24.6,-24.6
161.80,2034.4,-24.6,-24.6
161.85,2033.2,-24.6,-24.6
161.90,2032.0,-24.6,-24.6
161.95,2030.7,-24.6,-24.6
162.00,2029.5,-24.6,-24.6
162.05,2028.3,-24.6,-24.6
162.10,2027.1,-24.6,-24.6
162.15,2025.8,-24.6,-24.6
162.20,2024.6,-24.6,-24.6
162.25,2023.4,-24.6,-24.6
162.30,2022.1,-24.6,-24.6
162.35,2020.9,-24.6,-24.6
162.40,2019.7,-24.6,-24.6
162.45,2018.4,-24.6,-24.6
162.50,2017.2,-24.6,-24.6
162.55,2016.0,-24.6,-24.6
162.60,2014.8,-24.6,-24.6
162.65,2013.5,-24.6,-24.6
162.70,2012.3,-24.6,-24.6
162.75,2011.1,-24.6,-24.6
162.80,2009.8,-24.6,-24.6
162.85,2008.6,-24.6,-24.6
162.90,2007.4,-24.6,-24.6
162.95,2006.1,-24.6,-24.6
163.00,2004.9,-24.6,-24.6
163.05,2003.7,-24.6,-24.6
163.10,2002.5,-24.6,-24.6
163.15,2001.2,-24.6,-24.6
163.20,2000.0,-24.6,-24.6
163.25,1998.8,-24.6,-24.6
163.30,1997.5,-24.6,-24.6
163.35,1996.3,-24.6,-24.6
163.40,1995.1,-24.6,-24.6
163.45,1993.8,-24.6,-24.6
163.50,1992.6,-24.6,-24.6
163.55,1991.4,-24.6,-24.6
163.60,1990.2,-24.6,-24.6
163.65,1988.9,-24.6,-24.6
163.70,1987.7,-24.6,-24.6
163.75,1986.5,-24.6,-24.6
163.80,1985.2,-24.6,-24.6
163.85,1984.0,-24.6,-24.6
163.90,1982.8,-24.6,-24.6
163.95,1981.5,-24.6,-24.6
164.00,1980.3,-24.6,-24.6
164.05,1979.1,-24.6,-24.6
164.10,1977.9,-24.6,-24.6
164.15,1976.6,-24.6,-24.6
164.20,1975.4,-24.6,-24.6
164.25,1974.1,-24.6,-24.6
164.30,1972.9,-24.6,-24.6
164.35,1971.7,-24.6,-24.6
164.40,1970.5,-24.6,-24.6
164.45,1969.2,-24.6,-24.6
164.50,1968.0,-24.6,-24.6
164.55,1966.8,-24.6,-24.6
164.60,1965.6,-24.6,-24.6
164.65,1964.3,-24.6,-24.6
164.70,1963.1,-24.6,-24.6
164.75,1961.8,-24.6,-24.6
164.80,1960.6,-24.6,-24.6
164.85,1959.4,-24.6,-24.6
164.90,1958.2,-24.6,-24.6
164.95,1956.9,-24.6,-24.6
165.00,1955.7,-24.6,-24.6
165.05,1954.5,-24.6,-24.6
165.10,1953.2,-24.6,-24.6
165.15,1952.0,-24.6,-24.6
165.20,1950.8,-24.6,-24.6
165.25,1949.5,-24.6,-24.6
165.30,1948.3,-24.6,-24.6
165.35,1947.1,-24.6,-24.6
165.40,1945.9,-24.6,-24.6
165.45,1944.6,-24.6,-24.6
165.50,1943.4,-24.6,-24.6
165.55,1942.2,-24.6,-24.6
165.60,1940.9,-24.6,-24.6
165.65,1939.7,-24.6,-24.6
165.70,1938.5,-24.6,-24.6
165.75,1937.2,-24.6,-24.6
165.80,1936.0,-24.6,-24.6
165.85,1934.8,-24.6,-24.6
165.90,1933.6,-24.6,-24.6
165.95,1932.3,-24.6,-24.6
166.00,1931.1,-24.6,-24.6
166.05,1929.9,-24.6,-24.6
166.10,1928.6,-24.6,-24.6
166.15,1927.4,-24.6,-24.6
166.20,1926.2,-24.6,-24.6
166.25,1924.9,-24.6,-24.6
166.30,1923.7,-24.6,-24.6
166.35,1922.5,-24.6,-24.6
166.40,1921.3,-24.6,-24.6
166.45,1920.0,-24.6,-24.6
166.50,1918.8,-24.6,-24.6
166.55,1917.6,-24.6,-24.6
166.60,1916.3,-24.6,-24.6
166.65,1915.1,-24.6,-24.6
166.70,1913.9,-24.6,-24.6
166.75,1912.6,-24.6,-24.6
166.80,1911.4,-24.6,-24.6
166.85,1910.2,-24.6,-24.6
166.90,1909.0,-24.6,-24.6
166.95,1907.7,-24.6,-24.6
167.00,1906.5,-24.6,-24.6
167.05,1905.2,-24.6,-24.6
167.10,1904.0,-24.6,-24.6
167.15,1902.8,-24.6,-24.6
167.20,1901.6,-24.6,-24.6
167.25,1900.3,-24.6,-24.6
167.30,1899.1,-24.6,-24.6
167.35,1897.9,-24.6,-24.6
167.40,1896.7,-24.6,-24.6
167.45,1895.4,-24.6,-24.6
167.50,1894.2,-24.6,-24.6
167.55,1892.9,-24.6,-24.6
167.60,1891.7,-24.6,-24.6
167.65,1890.5,-24.6,-24.6
167.70,1889.3,-24.6,-24.6
167.75,1888.0,-24.6,-24.6
167.80,1886.8,-24.6,-24.6
167.85,1885.6,-24.6,-24.6
167.90,1884.4,-24.6,-24.6
167.95,1883.1,-24.6,-24.6
168.00,1881.9,-24.6,-24.6
168.05,1880.6,-24.6,-24.6
168.10,1879.4,-24.6,-24.6
168.15,1878.2,-24.6,-24.6
168.20,1877.0,-24.6,-24.6
168.25,1875.7,-24.6,-24.6
168.30,1874.5,-24.6,-24.6
168.35,1873.3,-24.6,-24.6
168.40,1872.0,-24.6,-24.6
168.45,1870.8,-24.6,-24.6
168.50,1869.6,-24.6,-24.6
168.55,1868.3,-24.6,-24.6
168.60,1867.1,-24.6,-24.6
168.65,1865.9,-24.6,-24.6
168.70,1864.7,-24.6,-24.6
168.75,1863.4,-24.6,-24.6
168.80,1862.2,-24.6,-24.6
168.85,1861.0,-24.6,-24.6
168.90,1859.7,-24.6,-24.6
168.95,1858.5,-24.6,-24.6
169.00,1857.3,-24.6,-24.6
169.05,1856.0,-24.6,-24.6
169.10,1854.8,-24.6,-24.6
169.15,1853.6,-24.6,-24.6
169.20,1852.4,-24.6,-24.6
169.25,1851.1,-24.6,-24.6
169.30,1849.9,-24.6,-24.6
169.35,1848.7,-24.6,-24.6
169.40,1847.4,-24.6,-24.6
169.45,1846.2,-24.6,-24.6
169.50,1845.0,-24.6,-24.6
169.55,1843.7,-24.6,-24.6
169.60,1842.5,-24.6,-24.6
169.65,1841.3,-24.6,-24.6
169.70,1840.1,-24.6,-24.6
169.75,1838.8,-24.6,-24.6
169.80,1837.6,-24.6,-24.6
169.85,1836.4,-24.6,-24.6
169.90,1835.1,-24.6,-24.6
169.95,1833.9,-24.6,-24.6
170.00,1832.7,-24.6,-24.6
170.05,1831.4,-24.6,-24.6
170.10,1830.2,-24.6,-24.6
170.15,1829.0,-24.6,-24.6
170.20,1827.8,-24.6,-24.6
170.25,1826.5,-24.6,-24.6
170.30,1825.3,-24.6,-24.6
170.35,1824.0,-24.6,-24.6
170.40,1822.8,-24.6,-24.6
170.45,1821.6,-24.6,-24.6
170.50,1820.4,-24.6,-24.6
170.55,1819.1,-24.6,-24.6
170.60,1817.9,-24.6,-24.6
170.65,1816.7,-24.6,-24.6
170.70,1815.5,-24.6,-24.6
170.75,1814.2,-24.6,-24.6
170.80,1813.0,-24.6,-24.6
170.85,1811.7,-24.6,-24.6
170.90,1810.5,-24.6,-24.6
170.95,1809.3,-24.6,-24.6
171.00,1808.1,-24.6,-24.6
171.05,1806.8,-24.6,-24.6
171.10,1805.6,-24.6,-24.6
171.15,1804.4,-24.6,-24.6
171.20,1803.1,-24.6,-24.6
171.25,1801.9,-24.6,-24.6
171.30,1800.7,-24.6,-24.6
171.35,1799.4,-24.6,-24.6
171.40,1798.2,-24.6,-24.6
171.45,1797.0,-24.6,-24.6
171.50,1795.8,-24.6,-24.6
171.55,1794.5,-24.6,-24.6
171.60,1793.3,-24.6,-24.6
171.65,1792.1,-24.6,-24.6
171.70,1790.8,-24.6,-24.6
171.75,1789.6,-24.6,-24.6
171.80,1788.4,-24.6,-24.6
171.85,1787.1,-24.6,-24.6
171.90,1785.9,-24.6,-24.6
171.95,1784.7,-24.6,-24.6
172.00,1783.5,-24.6,-24.6
172.05,1782.2,-24.6,-24.6
172.10,1781.0,-24.6,-24.6
172.15,1779.8,-24.6,-24.6
172.20,1778.5,-24.6,-24.6
172.25,1777.3,-24.6,-24.6
172.30,1776.1,-24.6,-24.6
172.35,1774.8,-24.6,-24.6
172.40,1773.6,-24.6,-24.6
172.45,1772.4,-24.6,-24.6
172.50,1771.2,-24.6,-24.6
172.55,1769.9,-24.6,-24.6
172.60,1768.7,-24.6,-24.6
172.65,1767.5,-24.6,-24.6
172.70,1766.2,-24.6,-24.6
172.75,1765.0,-24.6,-24.6
172.80,1763.8,-24.6,-24.6
172.85,1762.5,-24.6,-24.6
172.90,1761.3,-24.6,-24.6
172.95,1760.1,-24.6,-24.6
173.00,1758.9,-24.6,-24.6
173.05,1757.6,-24.6,-24.6
173.10,1756.4,-24.6,-24.6
173.15,1755.2,-24.6,-24.6
173.20,1753.9,-24.6,-24.6
173.25,1752.7,-24.6,-24.6
173.30,1751.5,-24.6,-24.6
173.35,1750.2,-24.6,-24.6
173.40,1749.0,-24.6,-24.6
173.45,1747.8,-24.6,-24.6
173.50,1746.6,-24.6,-24.6
173.55,1745.3,-24.6,-24.6
173.60,1744.1,-24.6,-24.6
173.65,1742.8,-24.6,-24.6
173.70,1741.6,-24.6,-24.6
173.75,1740.4,-24.6,-24.6
173.80,1739.2,-24.6,-24.6
173.85,1737.9,-24.6,-24.6
173.90,1736.7,-24.6,-24.6
173.95,1735.5,-24.6,-24.6
174.00,1734.3,-24.6,-24.6
174.05,1733.0,-24.6,-24.6
174.10,1731.8,-24.6,-24.6
174.15,1730.5,-24.6,-24.6
174.20,1729.3,-24.6,-24.6
174.25,1728.1,-24.6,-24.6
174.30,1726.9,-24.6,-24.6
174.35,1725.6,-24.6,-24.6
174.40,1724.4,-24.6,-24.6
174.45,1723.2,-24.6,-24.6
174.50,1721.9,-24.6,-24.6
174.55,1720.7,-24.6,-24.6
174.60,1719.5,-24.6,-24.6
174.65,1718.2,-24.6,-24.6
174.70,1717.0,-24.6,-24.6
174.75,1715.8,-24.6,-24.6
174.80,1714.6,-24.6,-24.6
174.85,1713.3,-24.6,-24.6
174.90,1712.1,-24.6,-24.6
174.95,1710.9,-24.6,-24.6
175.00,1709.6,-24.6,-24.6
175.05,1708.4,-24.6,-24.6
175.10,1707.2,-24.6,-24.6
175.15,1705.9,-24.6,-24.6
175.20,1704.7,-24.6,-24.6
175.25,1703.5,-24.6,-24.6
175.30,1702.3,-24.6,-24.6
175.35,1701.0,-24.6,-24.6
175.40,1699.8,-24.6,-24.6
175.45,1698.6,-24.6,-24.6
175.50,1697.3,-24.6,-24.6
175.55,1696.1,-24.6,-24.6
175.60,1694.9,-24.6,-24.6
175.65,1693.6,-24.6,-24.6
175.70,1692.4,-24.6,-24.6
175.75,1691.2,-24.6,-24.6
175.80,1690.0,-24.6,-24.6
175.85,1688.7,-24.6,-24.6
175.90,1687.5,-24.6,-24.6
175.95,1686.3,-24.6,-24.6
176.00,1685.0,-24.6,-24.6
176.05,1683.8,-24.6,-24.6
176.10,1682.6,-24.6,-24.6
176.15,1681.3,-24.6,-24.6
176.20,1680.1,-24.6,-24.6
176.25,1678.9,-24.6,-24.6
176.30,1677.7,-24.6,-24.6
176.35,1676.4,-24.6,-24.6
176.40,1675.2,-24.6,-24.6
176.45,1674.0,-24.6,-24.6
176.50,1672.7,-24.6,-24.6
176.55,1671.5,-24.6,-24.6
176.60,1670.3,-24.6,-24.6
176.65,1669.0,-24.6,-24.6
176.70,1667.8,-24.6,-24.6
176.75,1666.6,-24.6,-24.6
176.80,1665.4,-24.6,-24.6
176.85,1664.1,-24.6,-24.6
176.90,1662.9,-24.6,-24.6
176.95,1661.6,-24.6,-24.6
177.00,1660.4,-24.6,-24.6
177.05,1659.2,-24.6,-24.6
177.10,1658.0,-24.6,-24.6
177.15,1656.7,-24.6,-24.6
177.20,1655.5,-24.6,-24.6
177.25,1654.3,-24.6,-24.6
177.30,1653.1,-24.6,-24.6
177.35,1651.8,-24.6,-24.6
177.40,1650.6,-24.6,-24.6
177.45,1649.3,-24.6,-24.6
177.50,1648.1,-24.6,-24.6
177.55,1646.9,-24.6,-24.6
177.60,1645.7,-24.6,-24.6
177.65,1644.4,-24.6,-24.6
177.70,1643.2,-24.6,-24.6
177.75,1642.0,-24.6,-24.6
177.80,1640.7,-24.6,-24.6
177.85,1639.5,-24.6,-24.6
177.90,1638.3,-24.6,-24.6
177.95,1637.0,-24.6,-24.6
178.00,1635.8,-24.6,-24.6
178.05,1634.6,-24.6,-24.6
178.10,1633.4,-24.6,-24.6
178.15,1632.1,-24.6,-24.6
178.20,1630.9,-24.6,-24.6
178.25,1629.7,-24.6,-24.6
178.30,1628.4,-24.6,-24.6
178.35,1627.2,-24.6,-24.6
178.40,1626.0,-24.6,-24.6
178.45,1624.7,-24.6,-24.6
178.50,1623.5,-24.6,-24.6
178.55,1622.3,-24.6,-24.6
178.60,1621.1,-24.6,-24.6
178.65,1619.8,-24.6,-24.6
178.70,1618.6,-24.6,-24.6
178.75,1617.4,-24.6,-24.6
178.80,1616.1,-24.6,-24.6
178.85,1614.9,-24.6,-24.6
178.90,1613.7,-24.6,-24.6
178.95,1612.4,-24.6,-24.6
179.00,1611.2,-24.6,-24.6
179.05,1610.0,-24.6,-24.6
179.10,1608.8,-24.6,-24.6
179.15,1607.5,-24.6,-24.6
179.20,1606.3,-24.6,-24.6
179.25,1605.1,-24.6,-24.6
179.30,1603.8,-24.6,-24.6
179.35,1602.6,-24.6,-24.6
179.40,1601.4,-24.6,-24.6
179.45,1600.1,-24.6,-24.6
179.50,1598.9,-24.6,-24.6
179.55,1597.7,-24.6,-24.6
179.60,1596.5,-24.6,-24.6
179.65,1595.2,-24.6,-24.6
179.70,1594.0,-24.6,-24.6
179.75,1592.7,-24.6,-24.6
179.80,1591.5,-24.6,-24.6
179.85,1590.3,-24.6,-24.6
179.90,1589.1,-24.6,-24.6
179.95,1587.8,-24.6,-24.6
180.00,1586.6,-24.6,-24.6
180.05,1585.4,-24.6,-24.6
180.10,1584.2,-24.6,-24.6
180.15,1582.9,-24.6,-24.6
180.20,1581.7,-24.6,-24.6
180.25,1580.4,-24.6,-24.6
180.30,1579.2,-24.6,-24.6
180.35,1578.0,-24.6,-24.6
180.40,1576.8,-24.6,-24.6
180.45,1575.5,-24.6,-24.6
180.50,1574.3,-24.6,-24.6
180.55,1573.1,-24.6,-24.6
180.60,1571.9,-24.6,-24.6
180.65,1570.6,-24.6,-24.6
180.70,1569.4,-24.6,-24.6
180.75,1568.1,-24.6,-24.6
180.80,1566.9,-24.6,-24.6
180.85,1565.7,-24.6,-24.6
180.90,1564.5,-24.6,-24.6
180.95,1563.2,-24.6,-24.6
181.00,1562.0,-24.6,-24.6
181.05,1560.8,-24.6,-24.6
181.10,1559.5,-24.6,-24.6
181.15,1558.3,-24.6,-24.6
181.20,1557.1,-24.6,-24.6
181.25,1555.8,-24.6,-24.6
181.30,1554.6,-24.6,-24.6
181.35,1553.4,-24.6,-24.6
181.40,1552.2,-24.6,-24.6
181.45,1550.9,-24.6,-24.6
181.50,1549.7,-24.6,-24.6
181.55,1548.5,-24.6,-24.6
181.60,1547.2,-24.6,-24.6
181.65,1546.0,-24.6,-24.6
181.70,1544.8,-24.6,-24.6
181.75,1543.5,-24.6,-24.6
181.80,1542.3,-24.6,-24.6
181.85,1541.1,-24.6,-24.6
181.90,1539.9,-24.6,-24.6
181.95,1538.6,-24.6,-24.6
182.00,1537.4,-24.6,-24.6
182.05,1536.2,-24.6,-24.6
182.10,1534.9,-24.6,-24.6
182.15,1533.7,-24.6,-24.6
182.20,1532.5,-24.6,-24.6
182.25,1531.2,-24.6,-24.6
182.30,1530.0,-24.6,-24.6
182.35,1528.8,-24.6,-24.6
182.40,1527.6,-24.6,-24.6
182.45,1526.3,-24.6,-24.6
182.50,1525.1,-24.6,-24.6
182.55,1523.9,-24.6,-24.6
182.60,1522.6,-24.6,-24.6
182.65,1521.4,-24.6,-24.6
182.70,1520.2,-24.6,-24.6
182.75,1518.9,-24.6,-24.6
182.80,1517.7,-24.6,-24.6
182.85,1516.5,-24.6,-24.6
182.90,1515.3,-24.6,-24.6
182.95,1514.0,-24.6,-24.6
183.00,1512.8,-24.6,-24.6
183.05,1511.5,-24.6,-24.6
183.10,1510.3,-24.6,-24.6
183.15,1509.1,-24.6,-24.6
183.20,1507.9,-24.6,-24.6
183.25,1506.6,-24.6,-24.6
183.30,1505.4,-24.6,-24.6
183.35,1504.2,-24.6,-24.6
183.40,1503.0,-24.6,-24.6
183.45,1501.7,-24.6,-24.6
183.50,1500.5,-24.6,-24.6
183.55,1499.2,-24.6,-24.6
183.60,1498.0,-24.6,-24.6
183.65,1496.8,-24.6,-24.6
183.70,1495.6,-24.6,-24.6
183.75,1494.3,-24.6,-24.6
183.80,1493.1,-24.6,-24.6
183.85,1491.9,-24.6,-24.6
183.90,1490.6,-24.6,-24.6
183.95,1489.4,-24.6,-24.6
184.00,1488.2,-24.6,-24.6
184.05,1486.9,-24.6,-24.6
184.10,1485.7,-24.6,-24.6
184.15,1484.5,-24.6,-24.6
184.20,1483.3,-24.6,-24.6
184.25,1482.0,-24.6,-24.6
184.30,1480.8,-24.6,-24.6
184.35,1479.6,-24.6,-24.6
184.40,1478.3,-24.6,-24.6
184.45,1477.1,-24.6,-24.6
184.50,1475.9,-24.6,-24.6
184.55,1474.6,-24.6,-24.6
184.60,1473.4,-24.6,-24.6
184.65,1472.2,-24.6,-24.6
184.70,1471.0,-24.6,-24.6
184.75,1469.7,-24.6,-24.6
184.80,1468.5,-24.6,-24.6
184.85,1467.3,-24.6,-24.6
184.90,1466.0,-24.6,-24.6
184.95,1464.8,-24.6,-24.6
185.00,1463.6,-24.6,-24.6
185.05,1462.3,-24.6,-24.6
185.10,1461.1,-24.6,-24.6
185.15,1459.9,-24.6,-24.6
